x1,x2,x3,y
0.0012301533574825742,-0.2854158272158405,0.3588039528088937,2.390513067281063
0.2987455375084699,-1.5062791006395633,0.3915930157503348,8.090329567302687
-0.2741378553622176,-0.9772578504980973,-0.4206814067973341,4.32544410482808
-0.8905918387572742,1.3858391630461182,2.0208894329971416,3.2139001397049003
-0.45467078517172255,0.8205786858900587,0.3710399612419042,2.1320527244842085
-0.9916465549964624,-0.40166815215067564,1.7769289229773846,5.179063419566026
0.060143602597438485,-0.8701723702042559,0.9591389238981252,4.6446717490207305
1.3402152455545335,-1.893807136511814,-0.6622748070560666,9.676084478976096
-0.49220651855132963,-0.3936567119009843,-0.3821868156578954,6.185819289273081
-0.6204748998199404,-0.030903252586298,0.43610206735723056,0.19258371331947632
0.4898420501851982,-0.08405435783448403,0.06117253183875087,5.773569655320006
0.35688700816006075,-0.0937919279761702,0.04946114175893247,6.061916083281146
0.10541424899789856,-1.121809627226926,-0.28620495437455035,5.207082317227564
-0.9304680447082047,-0.06627388536561797,-1.808476355740995,1.669053571556711
-0.02925182246327349,-0.038673379535105926,-0.22543264342069147,4.1963698825927604
0.6953031944582878,1.2905620378031775,-2.2181214639227598,0.30256073818437046
-1.344214547285082,1.8667334543523622,0.3718195687849371,-1.436335029819607
-0.45761576104021817,-0.13698902691779163,-0.726057787427706,0.7141261454271288
-1.901222739800844,-0.7663059511758866,-0.7154167261721429,-1.7533136322696308
-1.289537739784976,-0.06498212976196366,-0.21930379562997881,-0.8743561247602634
-1.8417350377917323,-0.607621275254437,0.27267234629586407,0.002519815566340289
-0.23509113107468127,-0.7424338157462491,-1.4320061777359552,3.1054097504923046
-1.2674464814437032,-0.05865015192214237,-1.7486011895534066,0.6113106439012722
0.2712643588217015,-1.0433044311523152,-1.0660658714998135,2.8086798864453364
0.15675108662422516,0.6061067511550176,-2.0417275241987234,3.6644131060305285
-0.18693094462995438,-0.10391554918407729,-0.9668496098892981,3.659106135034502
-2.516759710820513,0.25000830685995257,1.590883030522966,0.6275674591023384
-0.5386928958466366,-0.18294003597067152,-1.0565859164970517,1.1442430579511655
-0.048500945401071985,-0.7272544472524123,0.6514051749001837,4.22473293306591
0.11330898600330756,-0.9479595597488518,-1.3716348082651353,4.574774486611429
-1.5301357655053935,-0.23727600432454096,0.2991201525724937,1.3825308551155806
-0.47775327603393064,-0.5487603374278119,-0.31973381221268193,0.3289100354505736
-0.9785190780566395,0.23390133320957562,-0.05981278553427285,2.0158581121041363
-0.8088372394255993,-0.004431703197639366,0.5687775943675412,6.595214205631808
1.0608986233860787,-1.3623067479227293,1.7562401253161792,4.5432165197325975
-0.8075346753318965,0.06712129942835174,0.19470634983327353,3.0600195264479977
-0.0325217049455206,-1.3428604171407572,0.1243589513960949,5.399776290237872
0.8843898673831739,-0.6164776255192805,-0.9733677174823148,5.011446965802727
-0.583600432743302,-0.2943536092178474,0.5833396553323329,4.629923111831571
-0.11170194958415963,-2.075273277911311,-0.24607233054527072,4.444424680002433
0.11046414324948059,0.09150744785998134,0.8320070429084299,3.681532033116562
0.06378177425506196,0.15098334971433505,-0.0437064504849727,4.457827816664902
-1.2250558264176934,-0.15802419342467286,1.740855703809851,1.2571883444878853
0.0761402303770081,-0.4243172724715942,-1.982916503137466,2.341887735884523
1.3588234217415376,-0.37360366010814,-0.2965993601550742,6.375978046386769
-1.5471446781284823,-0.9765394686110568,0.8814816388012593,0.7891720333575087
0.8593826880215982,-0.2697003697288119,-0.35069219708498706,7.629701838515187
0.11935402569658124,-0.5526118035148618,-0.7921730690054608,2.6507156219923282
-0.6414703941072214,0.09168539268739877,-0.26588060573958244,2.8038059745880766
2.000416546342423,-1.2041360895448572,-1.3799287476073374,4.771266203581286
0.7622597120847118,0.235589909011144,0.11895377168976948,5.337470842608362
-1.1992889021052233,0.1432188934776698,2.440461840173224,1.3955991400726355
0.07451622877146342,-0.1415628321787237,1.145031498226728,1.1204483580982472
0.5766895836701853,-0.439204823086289,-1.1090091065152694,4.248704541318448
-0.1887821253507493,0.5523398924701125,-0.8733410823282927,0.0948290955726141
0.682910267195206,-1.6646017067938645,-0.40472780902245364,5.954025049624093
-0.06651732014941557,0.4604533381451202,1.0044161277339365,4.344205684858604
0.6672475608343279,0.24303746619037217,-0.8214870091691876,1.7975039877591756
1.438522591656152,0.28337629253461555,-0.6902314189475338,2.762579960355671
-0.6756622510056528,0.3833125924326753,0.8847494335149046,3.79742549860868
0.20313861038960904,-0.6536444065928503,0.8646525704751467,4.957637833803568
-0.46330757653841514,-0.25946005830143554,-0.3738146603894485,4.447772794488044
0.12726841122583082,0.6370583312163494,-1.1177634143727924,2.106539322209212
-1.18719452785014,0.4306392440831103,-1.549744823262707,-2.56377477669256
-0.5793015965026732,0.20671276544264874,-0.6989901269101042,1.0820736496441807
-0.1961959728044967,-1.5143202451196276,-2.230528902271529,5.226365927111045
0.8987638721004078,0.5378871148832081,0.7498198819099152,6.02875923141376
1.145222007454132,1.1694709919931063,-0.6300306998045586,3.2229688343671037
-1.323527792484255,1.0096714930428576,0.48129366424513825,-0.8176790882537295
-0.7946423659870495,0.2338780487691054,1.8683248876013339,1.8048078213746366
