x1,x2,x3,y
-1.738266398496882,-1.8727208171050773,-1.1366768476113922,-2.100921371235721
-1.3366427931811324,-0.881550174990315,0.3629818088215968,0.60640140116592
-1.361106708564987,-1.1349728881693484,-1.789758458636917,-0.17951030131133328
-0.35161713127840977,-0.23187053389546056,-0.056636338960507376,2.3708950579196246
-2.3125815796967033,-2.6208174046558055,-0.01177810214981007,-5.9049717573623175
-0.18889719608460778,-0.06905431590633021,-0.036181042949018194,5.412425367788781
-0.957229228096346,-0.6724558290169855,-1.4821664356780997,-3.2799031206609635
0.8936001849299788,0.8083116121004699,0.5263089205264778,8.854240160364505
0.956847237579234,1.0981672718567832,0.6722404056810464,4.487830155045777
1.3922582291390866,1.0258104829160057,0.5190643899793138,9.358889517747759
0.7674701130947078,1.2810932852676755,2.266423156985041,7.749780543962199
-0.053029778757267734,0.19850721177424216,-0.37770620020771517,-0.0006860734901144028
0.8597939889439096,0.8750370518105073,0.17430755102537354,10.17972834980819
1.5054811563838433,0.47794009595486353,1.2079900829749481,6.461810013129779
-0.6535945334170485,-1.0908083067944245,-1.365449297045207,-0.23757443542620793
0.610351145830187,0.9636175141419789,-0.9337140859225461,12.933871631502674
-0.042673827710852374,0.10879389144544388,1.0937908110887347,-1.2967579778172165
1.4400167254152394,1.4580468689801251,-0.3591651776222255,5.078809242143559
-0.8368950200968434,-0.7567285296046021,-0.8170665897635809,1.6517857270192233
-0.3015466095655266,-0.24934922933315737,0.48601161145719307,3.1638326275138335
0.36233859316943917,0.49541520681176,-1.3740429155509866,5.869545909909576
0.25811026702099754,-0.0011916586709242172,0.13816285713881193,5.542720431076964
-1.6394479624476481,-0.8827927407828222,-1.0506601942075078,-7.644464930254912
0.360155232237386,-0.013201626494370289,-0.6622568319611144,7.797394142632392
-0.11849769951697288,0.004740177126374465,-2.680611571189464,6.436306987604443
-0.23974784920156203,-0.23887051077360555,0.20693177620673853,-0.9491016953402891
-0.15530166200229314,0.01773190015261618,0.24180399058079305,-0.6507262549214534
0.21897170507821917,0.5865540589881908,-0.18577281819024566,6.68098797499631
